year,quarter,city1,statecode1,metropolitan1,city2,statecode2,metropolitan2,airport_code1,airport_code2,average_fare,nsmiles,passengers,large_mkt_share_carrier,lms_carrier_name,mkt_share,lowest_fare_carrier,lf_carrier_name
2023,1,"Boston, MA (Metropolitan Area)",MA,1,"Portland, OR",OR,0,MHT,PDX,480.5,2537,3,WN,Southwest Airlines,0.5769,WN,Southwest Airlines
2023,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"Spokane, WA",WA,0,SNA,GEG,198.77,962,193,WN,Southwest Airlines,0.4409,G4,Allegiant Air LLC 
2023,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"Medford, OR",OR,0,BUR,MFR,126.02,659,55,XP,Casino Express,0.8313,XP,Casino Express
2023,1,"New York City, NY (Metropolitan Area)",NY,1,"San Francisco, CA (Metropolitan Area)",CA,1,JFK,SJC,249.39,2608,62,DL,"Delta Air Lines, Inc.",0.4321,AA,"American Airlines, Inc."
2023,1,"Boston, MA (Metropolitan Area)",MA,1,"St. Louis, MO",MO,0,MHT,STL,284.49,1047,16,WN,Southwest Airlines,0.6122,WN,Southwest Airlines
2023,1,"Miami, FL (Metropolitan Area)",FL,1,"Tampa, FL (Metropolitan Area)",FL,1,MIA,TPA,224.4,204,481,AA,"American Airlines, Inc.",0.9968,AA,"American Airlines, Inc."
2023,1,"New York City, NY (Metropolitan Area)",NY,1,"San Francisco, CA (Metropolitan Area)",CA,1,HPN,OAK,575,2608,0,DL,"Delta Air Lines, Inc.",1,DL,"Delta Air Lines, Inc."
2023,1,"Birmingham, AL",AL,0,"New York City, NY (Metropolitan Area)",NY,1,BHM,LGA,327.4,902,162,DL,"Delta Air Lines, Inc.",0.723,AA,"American Airlines, Inc."
2023,1,"San Diego, CA",CA,0,"Washington, DC (Metropolitan Area)",DC,1,SAN,DCA,310.27,2295,470,AA,"American Airlines, Inc.",0.2506,F9,"Frontier Airlines, Inc."
2023,1,"Minneapolis/St. Paul, MN",MN,0,"Tampa, FL (Metropolitan Area)",FL,1,MSP,TPA,255.87,1307,1410,DL,"Delta Air Lines, Inc.",0.5381,SY,Sun Country Airlines
2023,1,"Burlington, VT",VT,0,"Washington, DC (Metropolitan Area)",DC,1,BTV,IAD,199.58,441,91,UA,"United Air Lines, Inc.",0.9731,UA,"United Air Lines, Inc."
2023,1,"Detroit, MI",MI,0,"Los Angeles, CA (Metropolitan Area)",CA,1,DTW,BUR,338.68,1979,24,AA,"American Airlines, Inc.",0.3879,WN,Southwest Airlines
2023,1,"Houston, TX",TX,0,"San Antonio, TX",TX,0,HOU,SAT,195.24,192,126,WN,Southwest Airlines,0.9956,WN,Southwest Airlines
2023,1,"Asheville, NC",NC,0,"Tampa, FL (Metropolitan Area)",FL,1,AVL,TPA,276.64,519,41,AA,"American Airlines, Inc.",0.5405,AA,"American Airlines, Inc."
2023,1,"Minneapolis/St. Paul, MN",MN,0,"Washington, DC (Metropolitan Area)",DC,1,MSP,BWI,231.8,936,277,DL,"Delta Air Lines, Inc.",0.6167,WN,Southwest Airlines
2023,1,"Boston, MA (Metropolitan Area)",MA,1,"West Palm Beach/Palm Beach, FL",FL,0,BOS,PBI,252.32,1222,1837,B6,Jetblue Airways Corporation,0.8138,B6,Jetblue Airways Corporation
2023,1,"Las Vegas, NV",NV,0,"Los Angeles, CA (Metropolitan Area)",CA,1,LAS,LGB,109.5,236,699,WN,Southwest Airlines,0.9992,WN,Southwest Airlines
2023,1,"Dallas/Fort Worth, TX",TX,0,"Richmond, VA",VA,0,DFW,RIC,339.93,1158,256,AA,"American Airlines, Inc.",0.8305,NK,"Spirit Airlines, Inc."
2023,2,"Oklahoma City, OK",OK,0,"Phoenix, AZ",AZ,0,OKC,PHX,252.68,833,334,WN,Southwest Airlines,0.5897,WN,Southwest Airlines
2023,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"San Francisco, CA (Metropolitan Area)",CA,1,ONT,SFO,167.11,372,292,UA,"United Air Lines, Inc.",0.701,F9,"Frontier Airlines, Inc."
2023,2,"Miami, FL (Metropolitan Area)",FL,1,"Raleigh/Durham, NC",NC,0,MIA,RDU,196.03,700,785,AA,"American Airlines, Inc.",0.6171,DL,"Delta Air Lines, Inc."
2023,2,"Dallas/Fort Worth, TX",TX,0,"Fort Myers, FL",FL,0,DAL,RSW,244.41,1017,45,WN,Southwest Airlines,0.8753,WN,Southwest Airlines
2023,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Memphis, TN",TN,0,LAX,MEM,226.94,1619,512,DL,"Delta Air Lines, Inc.",0.3721,G4,Allegiant Air LLC 
2023,2,"Chicago, IL",IL,0,"Palm Springs, CA",CA,0,MDW,PSP,237.68,1657,38,WN,Southwest Airlines,0.9885,WN,Southwest Airlines
2023,2,"New York City, NY (Metropolitan Area)",NY,1,"San Francisco, CA (Metropolitan Area)",CA,1,EWR,SFO,458.79,2619,3776,UA,"United Air Lines, Inc.",0.761,AS,"Alaska Airlines, Inc."
2023,2,"Columbus, OH",OH,0,"Washington, DC (Metropolitan Area)",DC,1,CMH,DCA,181.31,337,468,AA,"American Airlines, Inc.",0.7572,WN,Southwest Airlines
2023,2,"Dallas/Fort Worth, TX",TX,0,"San Diego, CA",CA,0,DAL,SAN,226.76,1182,614,WN,Southwest Airlines,0.9934,WN,Southwest Airlines
2023,2,"Little Rock, AR",AR,0,"New York City, NY (Metropolitan Area)",NY,1,LIT,EWR,318.67,1100,48,AA,"American Airlines, Inc.",0.4589,AA,"American Airlines, Inc."
2023,2,"Asheville, NC",NC,0,"New York City, NY (Metropolitan Area)",NY,1,AVL,LGA,250.4,617,238,DL,"Delta Air Lines, Inc.",0.6334,AA,"American Airlines, Inc."
2023,2,"Chicago, IL",IL,0,"San Francisco, CA (Metropolitan Area)",CA,1,MDW,SFO,184.96,1855,206,F9,"Frontier Airlines, Inc.",0.7625,F9,"Frontier Airlines, Inc."
2023,2,"Miami, FL (Metropolitan Area)",FL,1,"Worcester, MA",MA,0,MIA,ORH,208.63,1232,8,AA,"American Airlines, Inc.",0.5541,AA,"American Airlines, Inc."
2023,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"San Francisco, CA (Metropolitan Area)",CA,1,LGB,OAK,150.95,372,631,WN,Southwest Airlines,0.9969,WN,Southwest Airlines
2023,2,"Milwaukee, WI",WI,0,"New York City, NY (Metropolitan Area)",NY,1,MKE,LGA,245.3,777,388,DL,"Delta Air Lines, Inc.",0.913,WN,Southwest Airlines
2023,2,"New York City, NY (Metropolitan Area)",NY,1,"Portland, ME",ME,0,JFK,PWM,166.76,284,144,DL,"Delta Air Lines, Inc.",0.482,B6,Jetblue Airways Corporation
2023,2,"Albuquerque, NM",NM,0,"Washington, DC (Metropolitan Area)",DC,1,ABQ,BWI,322.13,1670,157,WN,Southwest Airlines,0.693,WN,Southwest Airlines
2023,2,"Atlanta, GA (Metropolitan Area)",GA,1,"Boston, MA (Metropolitan Area)",MA,1,ATL,MHT,254.89,952,37,WN,Southwest Airlines,0.5516,WN,Southwest Airlines
2023,2,"Boston, MA (Metropolitan Area)",MA,1,"Milwaukee, WI",WI,0,PVD,MKE,239.78,860,26,WN,Southwest Airlines,0.3808,WN,Southwest Airlines
2023,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Miami, FL (Metropolitan Area)",FL,1,LAX,FLL,303.81,2343,1631,B6,Jetblue Airways Corporation,0.4474,NK,"Spirit Airlines, Inc."
2023,2,"New York City, NY (Metropolitan Area)",NY,1,"Palm Springs, CA",CA,0,LGA,PSP,363.83,2381,86,AA,"American Airlines, Inc.",0.475,AA,"American Airlines, Inc."
2023,2,"New York City, NY (Metropolitan Area)",NY,1,"Richmond, VA",VA,0,JFK,RIC,186.64,321,119,DL,"Delta Air Lines, Inc.",0.9852,DL,"Delta Air Lines, Inc."
2023,2,"Boston, MA (Metropolitan Area)",MA,1,"New York City, NY (Metropolitan Area)",NY,1,BOS,EWR,177.75,209,1361,UA,"United Air Lines, Inc.",0.7379,DL,"Delta Air Lines, Inc."
2023,2,"Dayton, OH",OH,0,"Washington, DC (Metropolitan Area)",DC,1,DAY,BWI,343.71,406,10,AA,"American Airlines, Inc.",0.8842,UA,"United Air Lines, Inc."
2023,2,"Boston, MA (Metropolitan Area)",MA,1,"Jacksonville, FL",FL,0,BOS,JAX,228.47,1028,785,B6,Jetblue Airways Corporation,0.5253,B6,Jetblue Airways Corporation
2023,2,"Boston, MA (Metropolitan Area)",MA,1,"Las Vegas, NV",NV,0,PVD,LAS,369.17,2381,96,AA,"American Airlines, Inc.",0.369,WN,Southwest Airlines
2023,2,"Asheville, NC",NC,0,"Boston, MA (Metropolitan Area)",MA,1,AVL,BOS,160.66,788,235,G4,Allegiant Air LLC ,0.5403,G4,Allegiant Air LLC 
2023,2,"Dallas/Fort Worth, TX",TX,0,"Savannah, GA",GA,0,DFW,SAV,259.71,925,288,AA,"American Airlines, Inc.",0.9267,AA,"American Airlines, Inc."
2023,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Salt Lake City, UT",UT,0,LAX,SLC,159.47,590,2042,DL,"Delta Air Lines, Inc.",0.5182,WN,Southwest Airlines
2023,2,"Bend/Redmond, OR",OR,0,"Los Angeles, CA (Metropolitan Area)",CA,1,RDM,BUR,108.2,751,121,XP,Casino Express,0.9483,XP,Casino Express
2023,2,"Omaha, NE",NE,0,"Tampa, FL (Metropolitan Area)",FL,1,OMA,TPA,281.94,1190,165,WN,Southwest Airlines,0.5264,WN,Southwest Airlines
2023,2,"Boise, ID",ID,0,"Chicago, IL",IL,0,BOI,MDW,286.29,1448,17,WN,Southwest Airlines,0.8117,WN,Southwest Airlines
2023,2,"Knoxville, TN",TN,0,"Miami, FL (Metropolitan Area)",FL,1,TYS,FLL,127.78,724,266,G4,Allegiant Air LLC ,0.889,G4,Allegiant Air LLC 
2023,2,"Boston, MA (Metropolitan Area)",MA,1,"Charlotte, NC",NC,0,BOS,CLT,224.82,737,1382,AA,"American Airlines, Inc.",0.5043,B6,Jetblue Airways Corporation
2023,2,"Dallas/Fort Worth, TX",TX,0,"Portland, OR",OR,0,DFW,PDX,297.37,1626,835,AA,"American Airlines, Inc.",0.4649,AS,"Alaska Airlines, Inc."
2023,2,"Cleveland, OH (Metropolitan Area)",OH,1,"San Francisco, CA (Metropolitan Area)",CA,1,CLE,OAK,301.44,2187,22,WN,Southwest Airlines,0.7525,NK,"Spirit Airlines, Inc."
2023,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"New York City, NY (Metropolitan Area)",NY,1,LGB,JFK,580.15,2510,3,DL,"Delta Air Lines, Inc.",0.96,DL,"Delta Air Lines, Inc."
2023,2,"Boston, MA (Metropolitan Area)",MA,1,"Richmond, VA",VA,0,BOS,RIC,201.15,487,642,B6,Jetblue Airways Corporation,0.5875,B6,Jetblue Airways Corporation
2023,2,"New York City, NY (Metropolitan Area)",NY,1,"Richmond, VA",VA,0,EWR,RIC,221.36,321,179,UA,"United Air Lines, Inc.",0.9858,UA,"United Air Lines, Inc."
2023,2,"Indianapolis, IN",IN,0,"Los Angeles, CA (Metropolitan Area)",CA,1,IND,LAX,310.27,1814,657,AA,"American Airlines, Inc.",0.4183,G4,Allegiant Air LLC 
2023,2,"Chicago, IL",IL,0,"San Diego, CA",CA,0,ORD,SAN,320.62,1728,1329,UA,"United Air Lines, Inc.",0.5554,AA,"American Airlines, Inc."
2023,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"San Francisco, CA (Metropolitan Area)",CA,1,LGB,SJC,136.15,372,462,WN,Southwest Airlines,0.9979,WN,Southwest Airlines
2023,2,"New York City, NY (Metropolitan Area)",NY,1,"Pittsburgh, PA",PA,0,EWR,PIT,181.97,375,589,UA,"United Air Lines, Inc.",0.7291,NK,"Spirit Airlines, Inc."
2023,2,"Boston, MA (Metropolitan Area)",MA,1,"West Palm Beach/Palm Beach, FL",FL,0,BOS,PBI,242.18,1222,1376,B6,Jetblue Airways Corporation,0.7554,DL,"Delta Air Lines, Inc."
2023,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Milwaukee, WI",WI,0,SNA,MKE,333.84,1756,84,WN,Southwest Airlines,0.4217,WN,Southwest Airlines
2023,2,"Dallas/Fort Worth, TX",TX,0,"New Orleans, LA",LA,0,DFW,MSY,188.75,447,626,AA,"American Airlines, Inc.",0.7887,NK,"Spirit Airlines, Inc."
2023,2,"New York City, NY (Metropolitan Area)",NY,1,"Palm Springs, CA",CA,0,HPN,PSP,350.88,2381,2,AA,"American Airlines, Inc.",0.3333,UA,"United Air Lines, Inc."
2023,2,"Birmingham, AL",AL,0,"New York City, NY (Metropolitan Area)",NY,1,BHM,ISP,242.16,902,6,WN,Southwest Airlines,1,WN,Southwest Airlines
2023,2,"Rochester, NY",NY,0,"Tampa, FL (Metropolitan Area)",FL,1,ROC,TPA,200.01,1079,245,WN,Southwest Airlines,0.4858,F9,"Frontier Airlines, Inc."
2023,2,"New York City, NY (Metropolitan Area)",NY,1,"Richmond, VA",VA,0,ISP,RIC,70.65,321,13,MX,Compania Mexicana De Aviaci,1,MX,Compania Mexicana De Aviaci
2023,2,"New York City, NY (Metropolitan Area)",NY,1,"San Antonio, TX",TX,0,HPN,SAT,296.12,1624,16,DL,"Delta Air Lines, Inc.",0.5479,DL,"Delta Air Lines, Inc."
2023,2,"Birmingham, AL",AL,0,"Los Angeles, CA (Metropolitan Area)",CA,1,BHM,BUR,337.86,1815,17,WN,Southwest Airlines,0.6139,WN,Southwest Airlines
2023,2,"Cleveland, OH (Metropolitan Area)",OH,1,"Los Angeles, CA (Metropolitan Area)",CA,1,CAK,ONT,525.17,2073,1,AA,"American Airlines, Inc.",0.7273,AA,"American Airlines, Inc."
2023,2,"Indianapolis, IN",IN,0,"Washington, DC (Metropolitan Area)",DC,1,IND,IAD,246.87,516,179,UA,"United Air Lines, Inc.",0.9369,WN,Southwest Airlines
2023,2,"Miami, FL (Metropolitan Area)",FL,1,"Phoenix, AZ",AZ,0,FLL,PHX,235.33,1972,455,F9,"Frontier Airlines, Inc.",0.2997,F9,"Frontier Airlines, Inc."
2023,2,"Cleveland, OH (Metropolitan Area)",OH,1,"Washington, DC (Metropolitan Area)",DC,1,CLE,IAD,212.36,314,178,UA,"United Air Lines, Inc.",0.9957,UA,"United Air Lines, Inc."
2023,2,"Dallas/Fort Worth, TX",TX,0,"Washington, DC (Metropolitan Area)",DC,1,DAL,DCA,238.67,1217,620,WN,Southwest Airlines,0.9888,WN,Southwest Airlines
2023,2,"Atlanta, GA (Metropolitan Area)",GA,1,"New York City, NY (Metropolitan Area)",NY,1,ATL,LGA,193.78,795,4537,DL,"Delta Air Lines, Inc.",0.5421,B6,Jetblue Airways Corporation
2023,2,"Boise, ID",ID,0,"Los Angeles, CA (Metropolitan Area)",CA,1,BOI,LAX,210.89,688,442,AS,"Alaska Airlines, Inc.",0.4416,AS,"Alaska Airlines, Inc."
2023,2,"Syracuse, NY",NY,0,"Washington, DC (Metropolitan Area)",DC,1,SYR,DCA,220.22,298,150,AA,"American Airlines, Inc.",0.9203,AA,"American Airlines, Inc."
2023,2,"Indianapolis, IN",IN,0,"San Francisco, CA (Metropolitan Area)",CA,1,IND,OAK,301.02,1943,56,WN,Southwest Airlines,0.8444,NK,"Spirit Airlines, Inc."
2023,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Provo, UT",UT,0,LAX,PVU,74.17,569,22,G4,Allegiant Air LLC ,1,G4,Allegiant Air LLC 
2023,2,"Birmingham, AL",AL,0,"Los Angeles, CA (Metropolitan Area)",CA,1,BHM,LGB,283.32,1815,9,WN,Southwest Airlines,1,WN,Southwest Airlines
2023,2,"San Francisco, CA (Metropolitan Area)",CA,1,"Tampa, FL (Metropolitan Area)",FL,1,SJC,TPA,359.79,2393,82,WN,Southwest Airlines,0.4563,WN,Southwest Airlines
2023,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Tampa, FL (Metropolitan Area)",FL,1,BUR,TPA,332.73,2158,31,WN,Southwest Airlines,0.4964,NK,"Spirit Airlines, Inc."
2023,2,"Chicago, IL",IL,0,"New York City, NY (Metropolitan Area)",NY,1,ORD,ISP,249.15,773,5,WN,Southwest Airlines,1,WN,Southwest Airlines
2023,2,"Jacksonville, FL",FL,0,"Los Angeles, CA (Metropolitan Area)",CA,1,JAX,ONT,427.72,2153,44,AA,"American Airlines, Inc.",0.5249,WN,Southwest Airlines
2023,2,"New York City, NY (Metropolitan Area)",NY,1,"Sarasota/Bradenton, FL",FL,0,JFK,SRQ,193.61,1069,250,B6,Jetblue Airways Corporation,0.9522,B6,Jetblue Airways Corporation
2023,2,"Boise, ID",ID,0,"San Francisco, CA (Metropolitan Area)",CA,1,BOI,SJC,176.34,523,272,WN,Southwest Airlines,0.6936,WN,Southwest Airlines
2023,2,"Houston, TX",TX,0,"Sacramento, CA",CA,0,HOU,SMF,307.91,1624,118,WN,Southwest Airlines,0.9685,WN,Southwest Airlines
2023,2,"Houston, TX",TX,0,"San Francisco, CA (Metropolitan Area)",CA,1,HOU,SFO,250.08,1649,60,WN,Southwest Airlines,0.6922,F9,"Frontier Airlines, Inc."
2023,2,"Houston, TX",TX,0,"Savannah, GA",GA,0,IAH,SAV,286.47,853,140,UA,"United Air Lines, Inc.",0.8127,WN,Southwest Airlines
2023,2,"Chicago, IL",IL,0,"Los Angeles, CA (Metropolitan Area)",CA,1,MDW,ONT,278.45,1750,182,WN,Southwest Airlines,0.8602,F9,"Frontier Airlines, Inc."
2023,2,"New York City, NY (Metropolitan Area)",NY,1,"Portland, OR",OR,0,EWR,PDX,322.09,2454,629,UA,"United Air Lines, Inc.",0.5821,AS,"Alaska Airlines, Inc."
2023,2,"Philadelphia, PA",PA,0,"San Francisco, CA (Metropolitan Area)",CA,1,PHL,OAK,176.72,2521,175,NK,"Spirit Airlines, Inc.",0.8219,NK,"Spirit Airlines, Inc."
2023,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Nashville, TN",TN,0,LGB,BNA,273.49,1797,202,WN,Southwest Airlines,0.9935,WN,Southwest Airlines
2023,2,"New York City, NY (Metropolitan Area)",NY,1,"Palm Springs, CA",CA,0,EWR,PSP,437.75,2381,90,UA,"United Air Lines, Inc.",0.4284,AA,"American Airlines, Inc."
2023,2,"Pensacola, FL",FL,0,"Washington, DC (Metropolitan Area)",DC,1,PNS,BWI,259.64,846,75,WN,Southwest Airlines,0.4021,WN,Southwest Airlines
2023,2,"Columbus, OH",OH,0,"San Francisco, CA (Metropolitan Area)",CA,1,CMH,OAK,287.44,2120,46,WN,Southwest Airlines,0.8193,NK,"Spirit Airlines, Inc."
2023,2,"San Francisco, CA (Metropolitan Area)",CA,1,"Washington, DC (Metropolitan Area)",DC,1,SJC,DCA,372.55,2457,104,WN,Southwest Airlines,0.4868,WN,Southwest Airlines
2023,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Miami, FL (Metropolitan Area)",FL,1,SNA,FLL,364.67,2343,75,AA,"American Airlines, Inc.",0.3362,UA,"United Air Lines, Inc."
2023,2,"Chicago, IL",IL,0,"Nashville, TN",TN,0,MDW,BNA,193.66,409,548,WN,Southwest Airlines,0.9938,WN,Southwest Airlines
2023,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Minneapolis/St. Paul, MN",MN,0,LAX,MSP,273.29,1535,1668,DL,"Delta Air Lines, Inc.",0.5799,SY,Sun Country Airlines
2023,2,"Jacksonville, FL",FL,0,"Norfolk, VA (Metropolitan Area)",VA,1,JAX,ORF,190.18,546,225,AA,"American Airlines, Inc.",0.2935,G4,Allegiant Air LLC 
2023,2,"Chicago, IL",IL,0,"Myrtle Beach, SC",SC,0,ORD,MYR,179.69,753,253,UA,"United Air Lines, Inc.",0.3789,NK,"Spirit Airlines, Inc."
2023,2,"Boston, MA (Metropolitan Area)",MA,1,"Buffalo, NY",NY,0,BOS,BUF,183.18,395,396,B6,Jetblue Airways Corporation,0.7087,DL,"Delta Air Lines, Inc."
2023,2,"Birmingham, AL",AL,0,"New York City, NY (Metropolitan Area)",NY,1,BHM,LGA,306.02,902,260,DL,"Delta Air Lines, Inc.",0.7087,AA,"American Airlines, Inc."
2023,2,"Las Vegas, NV",NV,0,"Los Angeles, CA (Metropolitan Area)",CA,1,LAS,ONT,136.45,236,518,WN,Southwest Airlines,0.8829,F9,"Frontier Airlines, Inc."
2023,2,"Boston, MA (Metropolitan Area)",MA,1,"Orlando, FL",FL,0,PVD,MCO,203.33,1142,1290,WN,Southwest Airlines,0.4832,WN,Southwest Airlines
2023,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"New York City, NY (Metropolitan Area)",NY,1,ONT,HPN,312.46,2510,6,DL,"Delta Air Lines, Inc.",0.7193,AA,"American Airlines, Inc."
2023,2,"Minneapolis/St. Paul, MN",MN,0,"New York City, NY (Metropolitan Area)",NY,1,MSP,EWR,235.34,1057,1116,UA,"United Air Lines, Inc.",0.4578,SY,Sun Country Airlines
2023,2,"Asheville, NC",NC,0,"New York City, NY (Metropolitan Area)",NY,1,AVL,JFK,275.75,617,8,AA,"American Airlines, Inc.",0.5286,AA,"American Airlines, Inc."
2023,2,"Memphis, TN",TN,0,"New York City, NY (Metropolitan Area)",NY,1,MEM,LGA,256.49,1002,416,DL,"Delta Air Lines, Inc.",0.4789,AA,"American Airlines, Inc."
2023,2,"Fort Myers, FL",FL,0,"Washington, DC (Metropolitan Area)",DC,1,RSW,IAD,199.2,919,259,UA,"United Air Lines, Inc.",0.9554,AA,"American Airlines, Inc."
2023,2,"Minneapolis/St. Paul, MN",MN,0,"Phoenix, AZ",AZ,0,MSP,AZA,154.74,1276,71,G4,Allegiant Air LLC ,0.5685,G4,Allegiant Air LLC 
2023,2,"Albany, NY",NY,0,"Miami, FL (Metropolitan Area)",FL,1,ALB,MIA,291.21,1225,56,AA,"American Airlines, Inc.",0.4241,WN,Southwest Airlines
2023,2,"Las Vegas, NV",NV,0,"Los Angeles, CA (Metropolitan Area)",CA,1,LAS,LGB,107.03,236,797,WN,Southwest Airlines,0.9981,WN,Southwest Airlines
2023,2,"Dallas/Fort Worth, TX",TX,0,"Denver, CO",CO,0,DAL,DEN,173.5,651,1187,WN,Southwest Airlines,0.9993,WN,Southwest Airlines
2023,2,"Miami, FL (Metropolitan Area)",FL,1,"New Haven, CT",CT,0,FLL,HVN,122.01,1126,297,XP,Casino Express,1,XP,Casino Express
2023,2,"Columbus, OH",OH,0,"Seattle, WA",WA,0,CMH,SEA,294.4,2016,406,AS,"Alaska Airlines, Inc.",0.6855,AS,"Alaska Airlines, Inc."
2023,2,"Houston, TX",TX,0,"Los Angeles, CA (Metropolitan Area)",CA,1,HOU,LAX,207.51,1390,672,WN,Southwest Airlines,0.9851,WN,Southwest Airlines
2023,2,"Charleston, SC",SC,0,"New York City, NY (Metropolitan Area)",NY,1,CHS,LGA,194.68,666,745,DL,"Delta Air Lines, Inc.",0.4835,B6,Jetblue Airways Corporation
2023,2,"Nashville, TN",TN,0,"Phoenix, AZ",AZ,0,BNA,PHX,288.41,1449,998,WN,Southwest Airlines,0.6386,WN,Southwest Airlines
2023,2,"Albuquerque, NM",NM,0,"Chicago, IL",IL,0,ABQ,MDW,272.48,1121,114,WN,Southwest Airlines,0.9932,WN,Southwest Airlines
2023,2,"New York City, NY (Metropolitan Area)",NY,1,"Tulsa, OK",OK,0,ISP,TUL,524,1271,0,WN,Southwest Airlines,1,WN,Southwest Airlines
2023,2,"Dallas/Fort Worth, TX",TX,0,"Nashville, TN",TN,0,DAL,BNA,225.27,631,709,WN,Southwest Airlines,0.995,WN,Southwest Airlines
2023,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"San Francisco, CA (Metropolitan Area)",CA,1,SNA,SFO,194.49,372,1280,AS,"Alaska Airlines, Inc.",0.6261,AS,"Alaska Airlines, Inc."
2023,2,"Portland, OR",OR,0,"San Francisco, CA (Metropolitan Area)",CA,1,PDX,SJC,169.78,569,1005,AS,"Alaska Airlines, Inc.",0.5194,WN,Southwest Airlines
2023,2,"Boston, MA (Metropolitan Area)",MA,1,"Los Angeles, CA (Metropolitan Area)",CA,1,BOS,LGB,301.27,2611,21,WN,Southwest Airlines,0.8298,WN,Southwest Airlines
2023,2,"New York City, NY (Metropolitan Area)",NY,1,"Oklahoma City, OK",OK,0,EWR,OKC,360.62,1381,62,AA,"American Airlines, Inc.",0.6489,AA,"American Airlines, Inc."
2023,2,"Houston, TX",TX,0,"Tampa, FL (Metropolitan Area)",FL,1,IAH,TPA,233.18,787,520,UA,"United Air Lines, Inc.",0.772,NK,"Spirit Airlines, Inc."
2023,2,"Boston, MA (Metropolitan Area)",MA,1,"Cleveland, OH (Metropolitan Area)",OH,1,MHT,CAK,413.75,563,2,AA,"American Airlines, Inc.",1,AA,"American Airlines, Inc."
2023,2,"Boston, MA (Metropolitan Area)",MA,1,"Detroit, MI",MI,0,MHT,DTW,288.46,632,11,AA,"American Airlines, Inc.",0.6961,WN,Southwest Airlines
2023,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Tucson, AZ",AZ,0,SNA,TUS,207.7,453,61,AA,"American Airlines, Inc.",0.6679,WN,Southwest Airlines
2023,2,"Houston, TX",TX,0,"Pittsburgh, PA",PA,0,IAH,PIT,263.9,1131,486,UA,"United Air Lines, Inc.",0.8033,WN,Southwest Airlines
2023,2,"Cleveland, OH (Metropolitan Area)",OH,1,"Miami, FL (Metropolitan Area)",FL,1,CLE,FLL,165.74,1080,738,NK,"Spirit Airlines, Inc.",0.3646,F9,"Frontier Airlines, Inc."
2023,2,"Atlanta, GA (Metropolitan Area)",GA,1,"Houston, TX",TX,0,ATL,HOU,192.61,696,931,WN,Southwest Airlines,0.6608,WN,Southwest Airlines
2023,2,"Charlotte, NC",NC,0,"Los Angeles, CA (Metropolitan Area)",CA,1,CLT,LGB,279.94,2125,18,WN,Southwest Airlines,0.85,WN,Southwest Airlines
2023,2,"Miami, FL (Metropolitan Area)",FL,1,"Minneapolis/St. Paul, MN",MN,0,MIA,MSP,256.05,1501,628,DL,"Delta Air Lines, Inc.",0.549,SY,Sun Country Airlines
2023,2,"Cleveland, OH (Metropolitan Area)",OH,1,"Denver, CO",CO,0,CLE,DEN,226.59,1224,730,UA,"United Air Lines, Inc.",0.5323,F9,"Frontier Airlines, Inc."
2023,2,"Chicago, IL",IL,0,"Minneapolis/St. Paul, MN",MN,0,MDW,MSP,171.41,349,725,WN,Southwest Airlines,0.6799,WN,Southwest Airlines
2023,2,"Hartford, CT",CT,0,"Washington, DC (Metropolitan Area)",DC,1,BDL,DCA,242.96,325,316,AA,"American Airlines, Inc.",0.9767,AA,"American Airlines, Inc."
2023,2,"Cleveland, OH (Metropolitan Area)",OH,1,"Miami, FL (Metropolitan Area)",FL,1,CLE,MIA,182.03,1080,402,AA,"American Airlines, Inc.",0.4428,NK,"Spirit Airlines, Inc."
2023,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"St. Louis, MO",MO,0,SNA,STL,292.72,1592,165,WN,Southwest Airlines,0.4597,WN,Southwest Airlines
2023,2,"Houston, TX",TX,0,"Los Angeles, CA (Metropolitan Area)",CA,1,HOU,LGB,209.61,1390,217,WN,Southwest Airlines,0.9959,WN,Southwest Airlines
2023,2,"New York City, NY (Metropolitan Area)",NY,1,"Washington, DC (Metropolitan Area)",DC,1,ISP,BWI,190.41,234,158,WN,Southwest Airlines,1,WN,Southwest Airlines
2023,2,"Dallas/Fort Worth, TX",TX,0,"Reno, NV",NV,0,DFW,RNO,364.88,1356,242,AA,"American Airlines, Inc.",0.8576,NK,"Spirit Airlines, Inc."
